game_id,temp,condition,wind
744968,74,Roof Closed,"0 mph, None"
746185,82,Clear,"6 mph, Out To CF"
745615,80,Clear,"6 mph, Varies"
745293,74,Clear,"11 mph, Out To CF"
744887,74,Sunny,"9 mph, Out To RF"
746990,77,Partly Cloudy,"5 mph, R To L"
746666,84,Partly Cloudy,"6 mph, In From LF"
746019,72,Roof Closed,"0 mph, None"
745045,72,Dome,"0 mph, None"
745776,72,Clear,"6 mph, Out To LF"
747075,80,Partly Cloudy,"9 mph, Out To RF"
746262,82,Clear,"1 mph, Calm"
746835,73,Clear,"3 mph, L To R"
745938,76,Clear,"6 mph, In From RF"
744964,74,Roof Closed,"0 mph, None"
746178,93,Clear,"6 mph, Out To CF"
745370,80,Clear,"8 mph, L To R"
745614,72,Clear,"16 mph, Out To RF"
745290,71,Partly Cloudy,"13 mph, Out To CF"
746664,85,Sunny,"2 mph, In From RF"
745042,72,Dome,"0 mph, None"
745612,76,Sunny,"9 mph, Varies"
745289,70,Sunny,"5 mph, Out To CF"
745451,81,Clear,"7 mph, Out To RF"
746021,72,Roof Closed,"0 mph, None"
747073,81,Partly Cloudy,"8 mph, L To R"
744966,74,Roof Closed,"0 mph, None"
745369,85,Clear,"7 mph, L To R"
746832,68,Partly Cloudy,"16 mph, L To R"
745941,72,Roof Closed,"2 mph, L To R"
746993,76,Partly Cloudy,"6 mph, Out To LF"
745777,74,Clear,"6 mph, Out To LF"
746912,71,Partly Cloudy,"4 mph, Out To LF"
746016,72,Roof Closed,"0 mph, None"
747074,72,Overcast,"1 mph, L To R"
744967,74,Roof Closed,"0 mph, None"
746343,73,Roof Closed,"0 mph, None"
746257,76,Clear,"16 mph, L To R"
745131,76,Partly Cloudy,"15 mph, In From LF"
745611,73,Clear,"7 mph, Varies"
745371,79,Partly Cloudy,"8 mph, L To R"
746104,87,Clear,"8 mph, Out To CF"
745455,66,Partly Cloudy,"10 mph, L To R"
745455,66,Partly Cloudy,"10 mph, L To R"
745456,65,Partly Cloudy,"14 mph, Out To CF"
746829,63,Partly Cloudy,"8 mph, In From LF"
746986,68,Overcast,"3 mph, L To R"
745613,74,Sunny,"10 mph, Out To RF"
746344,73,Roof Closed,"0 mph, None"
745775,65,Cloudy,"10 mph, L To R"
746018,72,Roof Closed,"0 mph, None"
744963,85,Clear,"14 mph, In From CF"
745942,64,Roof Closed,"0 mph, None"
745125,73,Clear,"11 mph, L To R"
746259,75,Clear,"9 mph, R To L"
746911,71,Cloudy,"5 mph, In From LF"
747076,78,Partly Cloudy,"11 mph, Out To LF"
745372,88,Clear,"6 mph, L To R"
746099,92,Partly Cloudy,"4 mph, L To R"
746989,66,Sunny,"6 mph, Out To RF"
745453,66,Sunny,"9 mph, Out To CF"
747072,76,Partly Cloudy,"12 mph, L To R"
746910,69,Sunny,"11 mph, Out To RF"
745774,68,Sunny,"10 mph, Out To RF"
746017,72,Roof Closed,"0 mph, None"
746258,73,Sunny,"6 mph, R To L"
745940,70,Partly Cloudy,"11 mph, In From RF"
745128,72,Sunny,"1 mph, In From RF"
746827,70,Sunny,"8 mph, Out To RF"
744965,81,Sunny,"11 mph, Varies"
745616,76,Sunny,"9 mph, Out To RF"
746098,103,Sunny,"5 mph, L To R"
745368,91,Sunny,"9 mph, L To R"
746345,0,Roof Closed,"0 mph, None"
745534,76,Partly Cloudy,"12 mph, Out To RF"
747090,83,Clear,"8 mph, Out To RF"
745454,75,Clear,"10 mph, Out To LF"
745698,74,Clear,"9 mph, R To L"
744888,68,Roof Closed,"0 mph, None"
746909,71,Partly Cloudy,"6 mph, Out To LF"
745860,80,Clear,"7 mph, R To L"
746746,79,Clear,"9 mph, Out To LF"
746101,94,Clear,"7 mph, L To R"
746428,77,Clear,"8 mph, In From CF"
745535,80,Clear,"7 mph, In From CF"
745446,79,Clear,"3 mph, Out To LF"
744807,82,Clear,"7 mph, In From LF"
745694,76,Clear,"6 mph, Out To RF"
744886,71,Partly Cloudy,"5 mph, Out To CF"
746907,74,Clear,"7 mph, In From LF"
745856,78,Partly Cloudy,"10 mph, R To L"
746747,80,Clear,"3 mph, In From RF"
745126,82,Clear,"6 mph, In From RF"
746346,73,Roof Closed,"0 mph, None"
745210,67,Cloudy,"0 mph, Calm"
747152,78,Roof Closed,"0 mph, None"
745291,60,Cloudy,"16 mph, Out To CF"
746097,75,Clear,"6 mph, Out To CF"
745450,80,Sunny,"0 mph, Calm"
746745,81,Partly Cloudy,"6 mph, Out To CF"
