game_id,temp,condition,wind
746042,72,Roof Closed,"0 mph, None"
746287,77,Partly Cloudy,"7 mph, In From RF"
746853,83,Partly Cloudy,"2 mph, In From RF"
744991,74,Roof Closed,"0 mph, None"
746528,78,Cloudy,"4 mph, R To L"
745633,63,Partly Cloudy,"10 mph, Varies"
745230,64,Overcast,"3 mph, In From LF"
746125,86,Partly Cloudy,"10 mph, Out To CF"
745717,82,Cloudy,"10 mph, Out To LF"
746612,76,Cloudy,"5 mph, R To L"
745473,70,Cloudy,"3 mph, Out To CF"
746034,72,Roof Closed,"0 mph, None"
747095,86,Partly Cloudy,"8 mph, In From RF"
745881,75,Overcast,"4 mph, Out To RF"
744988,74,Roof Closed,"0 mph, None"
746850,74,Partly Cloudy,"8 mph, In From RF"
746280,82,Partly Cloudy,"5 mph, In From RF"
746526,83,Partly Cloudy,"8 mph, In From CF"
745635,75,Clear,"13 mph, Out To RF"
745232,63,Cloudy,"2 mph, In From LF"
746124,77,Clear,"8 mph, Out To RF"
746614,78,Partly Cloudy,"0 mph, Calm"
745475,84,Partly Cloudy,"8 mph, Out To LF"
746036,72,Roof Closed,"0 mph, None"
744828,88,Cloudy,"3 mph, Out To CF"
745715,76,Cloudy,"11 mph, Out To RF"
744904,78,Partly Cloudy,"11 mph, R To L"
745878,75,Partly Cloudy,"6 mph, In From CF"
744985,74,Roof Closed,"0 mph, None"
746848,70,Cloudy,"5 mph, L To R"
746281,86,Cloudy,"8 mph, In From RF"
746524,89,Clear,"5 mph, In From CF"
745632,82,Partly Cloudy,"10 mph, Out To RF"
745227,73,Clear,"2 mph, In From CF"
746118,75,Partly Cloudy,"9 mph, L To R"
747090,83,Clear,"8 mph, Out To RF"
747091,78,Cloudy,"2 mph, L To R"
745472,83,Cloudy,"4 mph, R To L"
745877,71,Partly Cloudy,"6 mph, In From LF"
746851,74,Partly Cloudy,"8 mph, In From RF"
746525,93,Sunny,"7 mph, Out To LF"
745634,80,Partly Cloudy,"12 mph, Out To RF"
745231,65,Sunny,"2 mph, L To R"
746611,77,Cloudy,"8 mph, In From CF"
746035,72,Roof Closed,"0 mph, None"
744824,84,Cloudy,"3 mph, L To R"
745716,76,Partly Cloudy,"7 mph, Varies"
744905,78,Partly Cloudy,"14 mph, L To R"
744989,74,Roof Closed,"0 mph, None"
746279,90,Partly Cloudy,"5 mph, R To L"
746119,79,Clear,"7 mph, Out To CF"
747090,83,Clear,"8 mph, Out To RF"
744827,83,Partly Cloudy,"5 mph, Out To LF"
746037,72,Roof Closed,"0 mph, None"
746609,75,Cloudy,"9 mph, In From CF"
744984,74,Roof Closed,"0 mph, None"
744907,76,Partly Cloudy,"11 mph, In From LF"
746117,89,Sunny,"7 mph, Out To RF"
745794,83,Cloudy,"8 mph, L To R"
746199,88,Clear,"7 mph, R To L"
746448,79,Clear,"7 mph, In From LF"
745554,83,Partly Cloudy,"7 mph, In From LF"
745068,72,Dome,"0 mph, None"
747010,83,Cloudy,"3 mph, Out To RF"
744906,75,Clear,"5 mph, Out To LF"
745792,83,Cloudy,"5 mph, In From LF"
746933,84,Clear,"5 mph, In From LF"
746277,88,Clear,"8 mph, R To L"
746361,73,Roof Closed,"0 mph, None"
746767,76,Clear,"10 mph, L To R"
745964,76,Clear,"8 mph, In From RF"
745146,84,Partly Cloudy,"9 mph, In From LF"
746200,77,Clear,"9 mph, Out To CF"
747174,78,Roof Closed,"0 mph, None"
745315,60,Overcast,"17 mph, In From CF"
744908,76,Sunny,"9 mph, Out To CF"
747006,90,Partly Cloudy,"3 mph, In From RF"
745059,72,Dome,"0 mph, None"
745793,85,Partly Cloudy,"3 mph, In From RF"
745553,85,Partly Cloudy,"6 mph, Out To CF"
746446,82,Clear,"7 mph, L To R"
745307,62,Overcast,"15 mph, Varies"
745310,60,Overcast,"12 mph, Varies"
746278,73,Cloudy,"5 mph, Varies"
746362,73,Roof Closed,"0 mph, None"
745966,81,Clear,"10 mph, In From RF"
745150,76,Overcast,"8 mph, Out To LF"
746768,84,Partly Cloudy,"9 mph, In From CF"
746931,81,Clear,"8 mph, Out To LF"
747171,78,Roof Closed,"0 mph, None"
746203,80,Clear,"8 mph, Out To CF"
745063,72,Dome,"0 mph, None"
747008,89,Partly Cloudy,"3 mph, Out To LF"
745550,87,Partly Cloudy,"5 mph, In From RF"
744902,81,Sunny,"6 mph, Out To LF"
746445,86,Sunny,"8 mph, In From CF"
745795,86,Sunny,"6 mph, In From RF"
746274,88,Partly Cloudy,"12 mph, R To L"
746364,73,Roof Closed,"0 mph, None"
746770,81,Cloudy,"5 mph, In From RF"
