game_id,temp,condition,wind
745961,80,Roof Closed,"9 mph, In From RF"
745145,86,Partly Cloudy,"6 mph, Out To LF"
745305,64,Sunny,"11 mph, Out To CF"
746195,80,Sunny,"9 mph, Out To CF"
747173,78,Roof Closed,"0 mph, None"
746929,74,Partly Cloudy,"2 mph, In From RF"
747007,90,Partly Cloudy,"7 mph, Out To LF"
747039,83,Partly Cloudy,"6 mph, Out To LF"
746444,83,Partly Cloudy,"10 mph, In From CF"
745547,86,Partly Cloudy,"8 mph, Out To CF"
746684,84,Clear,"7 mph, R To L"
746928,72,Partly Cloudy,"4 mph, Out To RF"
745791,80,Partly Cloudy,"10 mph, Out To LF"
745147,91,Partly Cloudy,"7 mph, Out To CF"
746360,73,Roof Closed,"0 mph, None"
746765,79,Cloudy,"9 mph, Out To LF"
745959,80,Roof Closed,"0 mph, Calm"
747172,78,Roof Closed,"0 mph, None"
746441,80,Cloudy,"7 mph, Out To LF"
747005,79,Overcast,"13 mph, Out To LF"
745546,83,Partly Cloudy,"13 mph, Out To CF"
745060,72,Dome,"0 mph, None"
746683,87,Clear,"6 mph, Out To LF"
746926,84,Clear,"5 mph, Out To CF"
745787,80,Clear,"15 mph, Out To LF"
745149,82,Cloudy,"6 mph, Out To RF"
746365,73,Roof Closed,"0 mph, None"
746763,84,Partly Cloudy,"6 mph, L To R"
745958,84,Clear,"8 mph, R To L"
746197,79,Clear,"6 mph, Out To CF"
747167,78,Roof Closed,"0 mph, None"
745389,73,Clear,"8 mph, L To R"
745309,63,Partly Cloudy,"16 mph, Out To CF"
745061,72,Dome,"0 mph, None"
747003,90,Partly Cloudy,"2 mph, Out To LF"
745543,87,Partly Cloudy,"9 mph, Out To RF"
745789,83,Partly Cloudy,"9 mph, Out To LF"
746764,86,Cloudy,"7 mph, R To L"
745960,86,Sunny,"5 mph, In From RF"
745148,94,Sunny,"6 mph, R To L"
747170,78,Roof Closed,"0 mph, None"
746925,80,Cloudy,"12 mph, Out To LF"
746678,85,Overcast,"7 mph, R To L"
746363,73,Roof Closed,"0 mph, None"
745386,73,Clear,"8 mph, L To R"
746198,80,Clear,"8 mph, R To L"
745306,62,Partly Cloudy,"11 mph, Varies"
746607,84,Partly Cloudy,"4 mph, In From RF"
746442,87,Partly Cloudy,"11 mph, In From CF"
747092,89,Partly Cloudy,"7 mph, R To L"
746849,84,Cloudy,"5 mph, In From RF"
746196,79,Clear,"6 mph, Out To RF"
746845,77,Partly Cloudy,"10 mph, In From LF"
746443,80,Partly Cloudy,"8 mph, Varies"
745471,86,Partly Cloudy,"7 mph, Out To CF"
744825,95,Cloudy,"5 mph, L To R"
745719,76,Cloudy,"5 mph, In From CF"
746605,80,Partly Cloudy,"4 mph, In From CF"
746679,76,Overcast,"6 mph, Out To LF"
747089,81,Partly Cloudy,"7 mph, Out To LF"
744986,74,Roof Closed,"0 mph, None"
746354,73,Roof Closed,"0 mph, None"
745875,87,Clear,"8 mph, Out To CF"
746193,84,Partly Cloudy,"11 mph, Out To CF"
745631,72,Cloudy,"8 mph, Out To RF"
745387,78,Clear,"9 mph, L To R"
745224,77,Clear,"2 mph, Out To RF"
745714,90,Partly Cloudy,"8 mph, Varies"
746846,85,Sunny,"6 mph, In From CF"
744823,95,Partly Cloudy,"3 mph, R To L"
746440,90,Clear,"9 mph, Out To CF"
745474,77,Cloudy,"6 mph, Out To CF"
744987,74,Roof Closed,"0 mph, None"
745876,87,Partly Cloudy,"7 mph, R To L"
746608,80,Partly Cloudy,"7 mph, In From CF"
746681,83,Partly Cloudy,"8 mph, Out To CF"
746358,73,Roof Closed,"0 mph, None"
747087,88,Partly Cloudy,"7 mph, Out To LF"
745388,78,Clear,"11 mph, L To R"
745636,72,Clear,"14 mph, Varies"
746194,88,Clear,"8 mph, R To L"
745225,72,Partly Cloudy,"3 mph, In From LF"
746680,85,Partly Cloudy,"2 mph, Out To LF"
745468,84,Partly Cloudy,"7 mph, Out To LF"
747088,89,Partly Cloudy,"3 mph, In From LF"
745718,79,Cloudy,"10 mph, Out To CF"
744826,83,Cloudy,"0 mph, Calm"
746606,83,Sunny,"2 mph, In From LF"
746439,86,Sunny,"5 mph, In From RF"
746356,73,Roof Closed,"0 mph, None"
745879,78,Partly Cloudy,"8 mph, Out To RF"
744979,74,Roof Closed,"0 mph, Calm"
746191,87,Sunny,"7 mph, Out To CF"
745627,68,Sunny,"9 mph, Out To RF"
745384,77,Sunny,"11 mph, L To R"
745222,71,Sunny,"3 mph, Out To CF"
746844,87,Partly Cloudy,"4 mph, In From RF"
745184,94,Partly Cloudy,"3 mph, R To L"
746600,81,Partly Cloudy,"6 mph, L To R"
746038,72,Roof Closed,"0 mph, None"
